Go_Term,Ids
GO:0015918,Nvec_vc1.1_XM_001622824.3
GO:0032367,Nvec_vc1.1_XM_001622824.3
GO:0033344,Nvec_vc1.1_XM_001622824.3
GO:0003677,Nvec_vc1.1_XM_001622833.3
GO:0030527,Nvec_vc1.1_XM_001622833.3
GO:0046982,Nvec_vc1.1_XM_001622833.3
GO:0005198,Nvec_vc1.1_XM_001622843.3
GO:0032050,Nvec_vc1.1_XM_001622843.3
GO:0006886,Nvec_vc1.1_XM_001622843.3
GO:0016192,Nvec_vc1.1_XM_001622843.3
GO:0072583,Nvec_vc1.1_XM_001622843.3
GO:0003735,Nvec_vc1.1_XM_001622844.3
GO:0006412,Nvec_vc1.1_XM_001622844.3
GO:0001671,Nvec_vc1.1_XM_001622850.3
GO:0030150,Nvec_vc1.1_XM_001622850.3
GO:0042803,Nvec_vc1.1_XM_001622852.3
GO:0046982,Nvec_vc1.1_XM_001622852.3
GO:0006915,Nvec_vc1.1_XM_001622852.3
GO:0008630,Nvec_vc1.1_XM_001622852.3
GO:0042981,Nvec_vc1.1_XM_001622852.3
GO:0097192,Nvec_vc1.1_XM_001622852.3
GO:0016616,Nvec_vc1.1_XM_001622859.3
GO:0036139,Nvec_vc1.1_XM_001622865.3
GO:0036140,Nvec_vc1.1_XM_001622865.3
GO:0071532,Nvec_vc1.1_XM_001622865.3
GO:0045746,Nvec_vc1.1_XM_001622865.3
GO:0043161,Nvec_vc1.1_XM_001622866.3
GO:0000166,Nvec_vc1.1_XM_001622867.3
GO:0004672,Nvec_vc1.1_XM_001622867.3
GO:0004713,Nvec_vc1.1_XM_001622867.3
GO:0004714,Nvec_vc1.1_XM_001622867.3
GO:0005524,Nvec_vc1.1_XM_001622867.3
GO:0007169,Nvec_vc1.1_XM_001622867.3
GO:0045766,Nvec_vc1.1_XM_001622867.3
GO:0008376,Nvec_vc1.1_XM_001622870.3
GO:0016740,Nvec_vc1.1_XM_001622870.3
GO:0003924,Nvec_vc1.1_XM_001622886.3
GO:0005525,Nvec_vc1.1_XM_001622886.3
GO:0019003,Nvec_vc1.1_XM_001622886.3
GO:0007165,Nvec_vc1.1_XM_001622886.3
GO:0030336,Nvec_vc1.1_XM_001622886.3
GO:0032486,Nvec_vc1.1_XM_001622886.3
GO:0003924,Nvec_vc1.1_XM_001622889.3
GO:0005525,Nvec_vc1.1_XM_001622889.3
GO:0019003,Nvec_vc1.1_XM_001622889.3
GO:0005254,Nvec_vc1.1_XM_001622891.3
GO:0004888,Nvec_vc1.1_XM_001622891.3
GO:0005216,Nvec_vc1.1_XM_001622891.3
GO:0005230,Nvec_vc1.1_XM_001622891.3
GO:0015464,Nvec_vc1.1_XM_001622891.3
GO:0022848,Nvec_vc1.1_XM_001622891.3
GO:0030594,Nvec_vc1.1_XM_001622891.3
GO:0006811,Nvec_vc1.1_XM_001622891.3
GO:0034220,Nvec_vc1.1_XM_001622891.3
GO:0035094,Nvec_vc1.1_XM_001622891.3
GO:1902476,Nvec_vc1.1_XM_001622891.3
GO:0008168,Nvec_vc1.1_XM_001622895.3
GO:0008757,Nvec_vc1.1_XM_001622895.3
GO:0016740,Nvec_vc1.1_XM_001622895.3
GO:0004888,Nvec_vc1.1_XM_001622915.3
GO:0017147,Nvec_vc1.1_XM_001622915.3
GO:0042813,Nvec_vc1.1_XM_001622915.3
GO:0007166,Nvec_vc1.1_XM_001622915.3
GO:0016055,Nvec_vc1.1_XM_001622915.3
GO:0035567,Nvec_vc1.1_XM_001622915.3
GO:0060070,Nvec_vc1.1_XM_001622915.3
GO:0061299,Nvec_vc1.1_XM_001622915.3
GO:0004497,Nvec_vc1.1_XM_001622925.3
GO:0004508,Nvec_vc1.1_XM_001622925.3
GO:0005506,Nvec_vc1.1_XM_001622925.3
GO:0016705,Nvec_vc1.1_XM_001622925.3
GO:0020037,Nvec_vc1.1_XM_001622925.3
GO:0047442,Nvec_vc1.1_XM_001622925.3
GO:0042446,Nvec_vc1.1_XM_001622925.3
GO:0042448,Nvec_vc1.1_XM_001622925.3
GO:0016491,Nvec_vc1.1_XM_001622925.3
GO:0046872,Nvec_vc1.1_XM_001622925.3
GO:0003755,Nvec_vc1.1_XM_001622926.3
GO:0008160,Nvec_vc1.1_XM_001622926.3
GO:0016853,Nvec_vc1.1_XM_001622926.3
GO:0019211,Nvec_vc1.1_XM_001622926.3
GO:0007052,Nvec_vc1.1_XM_001622926.3
GO:0003958,Nvec_vc1.1_XM_001622927.3
GO:0010181,Nvec_vc1.1_XM_001622927.3
GO:0016491,Nvec_vc1.1_XM_001622927.3
GO:0016651,Nvec_vc1.1_XM_001622927.3
GO:0050660,Nvec_vc1.1_XM_001622927.3
GO:0050661,Nvec_vc1.1_XM_001622927.3
GO:0016226,Nvec_vc1.1_XM_001622927.3
GO:0004252,Nvec_vc1.1_XM_001622929.3
GO:0006508,Nvec_vc1.1_XM_001622929.3
GO:0000166,Nvec_vc1.1_XM_001622941.3
GO:0005112,Nvec_vc1.1_XM_001622941.3
GO:0005524,Nvec_vc1.1_XM_001622941.3
GO:0016740,Nvec_vc1.1_XM_001622941.3
GO:0004930,Nvec_vc1.1_XM_001622951.3
GO:0007186,Nvec_vc1.1_XM_001622951.3
GO:0000166,Nvec_vc1.1_XM_001622969.3
GO:0005524,Nvec_vc1.1_XM_001622969.3
GO:0016887,Nvec_vc1.1_XM_001622969.3
GO:0007131,Nvec_vc1.1_XM_001622969.3
GO:0051321,Nvec_vc1.1_XM_001622969.3
GO:0051598,Nvec_vc1.1_XM_001622969.3
GO:0051119,Nvec_vc1.1_XM_001622991.3
GO:0008643,Nvec_vc1.1_XM_001622991.3
GO:0034219,Nvec_vc1.1_XM_001622991.3
GO:0071702,Nvec_vc1.1_XM_001622991.3
GO:0010890,Nvec_vc1.1_XM_001623004.3
GO:0019915,Nvec_vc1.1_XM_001623004.3
GO:0003779,Nvec_vc1.1_XM_001623009.3
GO:0051015,Nvec_vc1.1_XM_001623009.3
GO:0030036,Nvec_vc1.1_XM_001623009.3
GO:0034314,Nvec_vc1.1_XM_001623009.3
GO:0003824,Nvec_vc1.1_XM_001623010.3
GO:0004467,Nvec_vc1.1_XM_001623010.3
GO:0016405,Nvec_vc1.1_XM_001623010.3
GO:0046949,Nvec_vc1.1_XM_001623010.3
GO:0051108,Nvec_vc1.1_XM_001623010.3
GO:0051109,Nvec_vc1.1_XM_001623010.3
GO:0019748,Nvec_vc1.1_XM_001623010.3
GO:0042562,Nvec_vc1.1_XM_001623015.3
GO:0047127,Nvec_vc1.1_XM_001623015.3
GO:0070324,Nvec_vc1.1_XM_001623015.3
GO:0042403,Nvec_vc1.1_XM_001623015.3
GO:0022857,Nvec_vc1.1_XM_001623034.3
GO:0006820,Nvec_vc1.1_XM_001623034.3
GO:0055085,Nvec_vc1.1_XM_001623034.3
GO:0004016,Nvec_vc1.1_XM_001623035.3
GO:0004383,Nvec_vc1.1_XM_001623035.3
GO:0004672,Nvec_vc1.1_XM_001623035.3
GO:0005524,Nvec_vc1.1_XM_001623035.3
GO:0016829,Nvec_vc1.1_XM_001623035.3
GO:0016849,Nvec_vc1.1_XM_001623035.3
GO:0016941,Nvec_vc1.1_XM_001623035.3
GO:0017046,Nvec_vc1.1_XM_001623035.3
GO:0006182,Nvec_vc1.1_XM_001623035.3
GO:0007168,Nvec_vc1.1_XM_001623035.3
GO:0009190,Nvec_vc1.1_XM_001623035.3
GO:0035556,Nvec_vc1.1_XM_001623035.3
GO:0001653,Nvec_vc1.1_XM_001623035.3
GO:0000166,Nvec_vc1.1_XM_001623040.3
GO:0003924,Nvec_vc1.1_XM_001623040.3
GO:0005525,Nvec_vc1.1_XM_001623040.3
GO:0016787,Nvec_vc1.1_XM_001623040.3
GO:0010960,Nvec_vc1.1_XM_001623042.3
GO:0030026,Nvec_vc1.1_XM_001623042.3
GO:0005102,Nvec_vc1.1_XM_001623050.3
GO:0005109,Nvec_vc1.1_XM_001623050.3
GO:0005125,Nvec_vc1.1_XM_001623050.3
GO:0016055,Nvec_vc1.1_XM_001623050.3
GO:0030182,Nvec_vc1.1_XM_001623050.3
GO:0045165,Nvec_vc1.1_XM_001623050.3
GO:0060070,Nvec_vc1.1_XM_001623050.3
GO:0003723,Nvec_vc1.1_XM_001623055.3
GO:0003735,Nvec_vc1.1_XM_001623055.3
GO:0006412,Nvec_vc1.1_XM_001623055.3
GO:0000049,Nvec_vc1.1_XM_001623060.3
GO:0002098,Nvec_vc1.1_XM_001623060.3
GO:0006400,Nvec_vc1.1_XM_001623060.3
GO:0008033,Nvec_vc1.1_XM_001623060.3
GO:0010945,Nvec_vc1.1_XM_001623061.3
GO:0016787,Nvec_vc1.1_XM_001623061.3
GO:0046872,Nvec_vc1.1_XM_001623061.3
GO:0000978,Nvec_vc1.1_XM_001623084.3
GO:0000981,Nvec_vc1.1_XM_001623084.3
GO:0003677,Nvec_vc1.1_XM_001623084.3
GO:0006355,Nvec_vc1.1_XM_001623084.3
GO:0006357,Nvec_vc1.1_XM_001623084.3
GO:0000978,Nvec_vc1.1_XM_001623098.3
GO:0000981,Nvec_vc1.1_XM_001623098.3
GO:0003700,Nvec_vc1.1_XM_001623098.3
GO:0046872,Nvec_vc1.1_XM_001623098.3
GO:0006357,Nvec_vc1.1_XM_001623098.3
GO:0016706,Nvec_vc1.1_XM_001623098.3
GO:0016616,Nvec_vc1.1_XM_001623106.3
GO:0005125,Nvec_vc1.1_XM_001623107.3
GO:0008083,Nvec_vc1.1_XM_001623107.3
GO:0007165,Nvec_vc1.1_XM_001623107.3
GO:0015228,Nvec_vc1.1_XM_001623108.3
GO:0055085,Nvec_vc1.1_XM_001623108.3
GO:1990559,Nvec_vc1.1_XM_001623108.3
GO:0046872,Nvec_vc1.1_XM_001623126.3
GO:0034472,Nvec_vc1.1_XM_001623126.3
GO:0000978,Nvec_vc1.1_XM_001623127.3
GO:0000981,Nvec_vc1.1_XM_001623127.3
GO:0003677,Nvec_vc1.1_XM_001623127.3
GO:0003700,Nvec_vc1.1_XM_001623127.3
GO:0043565,Nvec_vc1.1_XM_001623127.3
GO:0006355,Nvec_vc1.1_XM_001623127.3
GO:0008285,Nvec_vc1.1_XM_001623129.3
GO:0032006,Nvec_vc1.1_XM_001623129.3
GO:0032007,Nvec_vc1.1_XM_001623129.3
GO:0003713,Nvec_vc1.1_XM_001623131.3
GO:0046982,Nvec_vc1.1_XM_001623131.3
GO:0006367,Nvec_vc1.1_XM_001623131.3
GO:0051123,Nvec_vc1.1_XM_001623131.3
GO:0031593,Nvec_vc1.1_XM_001623132.3
GO:0043161,Nvec_vc1.1_XM_001623132.3
GO:0005484,Nvec_vc1.1_XM_001623139.3
GO:0006888,Nvec_vc1.1_XM_001623139.3
GO:0016192,Nvec_vc1.1_XM_001623139.3
GO:0061025,Nvec_vc1.1_XM_001623139.3
GO:0004844,Nvec_vc1.1_XM_001623140.3
GO:0016787,Nvec_vc1.1_XM_001623140.3
GO:0016799,Nvec_vc1.1_XM_001623140.3
GO:0006281,Nvec_vc1.1_XM_001623140.3
GO:0006284,Nvec_vc1.1_XM_001623140.3
GO:0006974,Nvec_vc1.1_XM_001623140.3
GO:0097510,Nvec_vc1.1_XM_001623140.3
GO:1901647,Nvec_vc1.1_XM_001623142.3
GO:0010114,Nvec_vc1.1_XM_001623143.3
GO:0003677,Nvec_vc1.1_XM_001623180.3
GO:0030527,Nvec_vc1.1_XM_001623180.3
GO:0031492,Nvec_vc1.1_XM_001623180.3
GO:0046982,Nvec_vc1.1_XM_001623180.3
GO:0070828,Nvec_vc1.1_XM_001623180.3
GO:0003677,Nvec_vc1.1_XM_001623182.3
GO:0030527,Nvec_vc1.1_XM_001623182.3
GO:0046982,Nvec_vc1.1_XM_001623182.3
GO:0000166,Nvec_vc1.1_XM_001623187.3
GO:0004672,Nvec_vc1.1_XM_001623187.3
GO:0004674,Nvec_vc1.1_XM_001623187.3
GO:0005524,Nvec_vc1.1_XM_001623187.3
GO:0016301,Nvec_vc1.1_XM_001623187.3
GO:0016740,Nvec_vc1.1_XM_001623187.3
GO:0035173,Nvec_vc1.1_XM_001623187.3
GO:0072354,Nvec_vc1.1_XM_001623187.3
GO:0000278,Nvec_vc1.1_XM_001623187.3
GO:0006338,Nvec_vc1.1_XM_001623187.3
GO:0016310,Nvec_vc1.1_XM_001623187.3
GO:0035556,Nvec_vc1.1_XM_001623187.3
GO:0031491,Nvec_vc1.1_XM_001623195.3
GO:0038023,Nvec_vc1.1_XM_001623206.3
GO:0016191,Nvec_vc1.1_XM_001623211.2
GO:0022900,Nvec_vc1.1_XM_001623212.2
GO:0000166,Nvec_vc1.1_XM_001623217.3
GO:0003924,Nvec_vc1.1_XM_001623217.3
GO:0005525,Nvec_vc1.1_XM_001623217.3
GO:0000166,Nvec_vc1.1_XM_001623230.3
GO:0004081,Nvec_vc1.1_XM_001623230.3
GO:0008796,Nvec_vc1.1_XM_001623230.3
GO:0016787,Nvec_vc1.1_XM_001623230.3
GO:0006167,Nvec_vc1.1_XM_001623230.3
GO:0006754,Nvec_vc1.1_XM_001623230.3
GO:0000166,Nvec_vc1.1_XM_001623239.3
GO:0005524,Nvec_vc1.1_XM_001623239.3
GO:0016740,Nvec_vc1.1_XM_001623239.3
GO:0061631,Nvec_vc1.1_XM_001623239.3
GO:0000209,Nvec_vc1.1_XM_001623239.3
GO:0006511,Nvec_vc1.1_XM_001623239.3
GO:0000993,Nvec_vc1.1_XM_001623241.3
GO:0031124,Nvec_vc1.1_XM_001623241.3
GO:0009100,Nvec_vc1.1_XM_001623242.3
GO:0035269,Nvec_vc1.1_XM_001623242.3
GO:0008233,Nvec_vc1.1_XM_001623270.3
GO:0008239,Nvec_vc1.1_XM_001623270.3
GO:0016787,Nvec_vc1.1_XM_001623270.3
GO:0070008,Nvec_vc1.1_XM_001623270.3
GO:0006508,Nvec_vc1.1_XM_001623270.3
GO:0008479,Nvec_vc1.1_XM_001623280.3
GO:0016763,Nvec_vc1.1_XM_001623280.3
GO:0046872,Nvec_vc1.1_XM_001623280.3
GO:0006400,Nvec_vc1.1_XM_001623280.3
GO:0101030,Nvec_vc1.1_XM_001623280.3
GO:0016740,Nvec_vc1.1_XM_001623280.3
GO:0016757,Nvec_vc1.1_XM_001623280.3
GO:0008033,Nvec_vc1.1_XM_001623280.3
GO:0000703,Nvec_vc1.1_XM_001623315.3
GO:0003677,Nvec_vc1.1_XM_001623315.3
GO:0003824,Nvec_vc1.1_XM_001623315.3
GO:0003906,Nvec_vc1.1_XM_001623315.3
GO:0016787,Nvec_vc1.1_XM_001623315.3
GO:0016798,Nvec_vc1.1_XM_001623315.3
GO:0016829,Nvec_vc1.1_XM_001623315.3
GO:0019104,Nvec_vc1.1_XM_001623315.3
GO:0046872,Nvec_vc1.1_XM_001623315.3
GO:0051536,Nvec_vc1.1_XM_001623315.3
GO:0051539,Nvec_vc1.1_XM_001623315.3
GO:0006281,Nvec_vc1.1_XM_001623315.3
GO:0006284,Nvec_vc1.1_XM_001623315.3
GO:0006285,Nvec_vc1.1_XM_001623315.3
GO:0006974,Nvec_vc1.1_XM_001623315.3
GO:0008152,Nvec_vc1.1_XM_001623315.3
GO:0004382,Nvec_vc1.1_XM_001623326.3
GO:0005509,Nvec_vc1.1_XM_001623326.3
GO:0016787,Nvec_vc1.1_XM_001623326.3
GO:0017110,Nvec_vc1.1_XM_001623326.3
GO:0045134,Nvec_vc1.1_XM_001623326.3
GO:0030166,Nvec_vc1.1_XM_001623326.3
GO:0016279,Nvec_vc1.1_XM_001623328.3
GO:0008270,Nvec_vc1.1_XM_001623339.3
GO:0046872,Nvec_vc1.1_XM_001623339.3
GO:0061630,Nvec_vc1.1_XM_001623339.3
GO:0006511,Nvec_vc1.1_XM_001623339.3
GO:0016567,Nvec_vc1.1_XM_001623339.3
GO:0140911,Nvec_vc1.1_XM_001623341.3
GO:0031640,Nvec_vc1.1_XM_001623341.3
GO:0036371,Nvec_vc1.1_XM_001623341.3
GO:0050829,Nvec_vc1.1_XM_001623341.3
GO:0055117,Nvec_vc1.1_XM_001623341.3
GO:1904108,Nvec_vc1.1_XM_001623341.3
GO:0000978,Nvec_vc1.1_XM_001623351.3
GO:0000981,Nvec_vc1.1_XM_001623351.3
GO:0003824,Nvec_vc1.1_XM_001623352.3
GO:0004521,Nvec_vc1.1_XM_001623352.3
GO:0000479,Nvec_vc1.1_XM_001623352.3
GO:0006396,Nvec_vc1.1_XM_001623352.3
GO:0042254,Nvec_vc1.1_XM_001623352.3
GO:0061630,Nvec_vc1.1_XM_001623353.3
GO:0016567,Nvec_vc1.1_XM_001623353.3
GO:0003676,Nvec_vc1.1_XM_001623354.3
GO:0003723,Nvec_vc1.1_XM_001623354.3
GO:0003729,Nvec_vc1.1_XM_001623354.3
GO:0008270,Nvec_vc1.1_XM_001623354.3
GO:0000398,Nvec_vc1.1_XM_001623354.3
GO:0001965,Nvec_vc1.1_XM_001623360.3
GO:0005092,Nvec_vc1.1_XM_001623360.3
GO:0000132,Nvec_vc1.1_XM_001623360.3
GO:0005216,Nvec_vc1.1_XM_001623361.3
GO:0005249,Nvec_vc1.1_XM_001623361.3
GO:0005250,Nvec_vc1.1_XM_001623361.3
GO:0005267,Nvec_vc1.1_XM_001623361.3
GO:0006811,Nvec_vc1.1_XM_001623361.3
GO:0006813,Nvec_vc1.1_XM_001623361.3
GO:0034220,Nvec_vc1.1_XM_001623361.3
GO:0051260,Nvec_vc1.1_XM_001623361.3
GO:0055085,Nvec_vc1.1_XM_001623361.3
GO:0071805,Nvec_vc1.1_XM_001623361.3
GO:0003824,Nvec_vc1.1_XM_001623370.3
GO:0004306,Nvec_vc1.1_XM_001623370.3
GO:0016740,Nvec_vc1.1_XM_001623370.3
GO:0016779,Nvec_vc1.1_XM_001623370.3
GO:0006629,Nvec_vc1.1_XM_001623370.3
GO:0006646,Nvec_vc1.1_XM_001623370.3
GO:0008654,Nvec_vc1.1_XM_001623370.3
GO:0009058,Nvec_vc1.1_XM_001623370.3
GO:0003924,Nvec_vc1.1_XM_001623372.3
GO:0005525,Nvec_vc1.1_XM_001623372.3
GO:0003881,Nvec_vc1.1_XM_001623381.3
GO:0016740,Nvec_vc1.1_XM_001623381.3
GO:0016780,Nvec_vc1.1_XM_001623381.3
GO:0046872,Nvec_vc1.1_XM_001623381.3
GO:0006629,Nvec_vc1.1_XM_001623381.3
GO:0006661,Nvec_vc1.1_XM_001623381.3
GO:0008654,Nvec_vc1.1_XM_001623381.3
GO:0003824,Nvec_vc1.1_XM_001623381.3
GO:0006338,Nvec_vc1.1_XM_001623381.3
GO:0003755,Nvec_vc1.1_XM_001623382.3
GO:0016853,Nvec_vc1.1_XM_001623382.3
GO:0036009,Nvec_vc1.1_XM_001623449.3
GO:0000070,Nvec_vc1.1_XM_001623453.3
GO:0007049,Nvec_vc1.1_XM_001623453.3
GO:0051301,Nvec_vc1.1_XM_001623453.3
GO:0000977,Nvec_vc1.1_XM_001623467.3
GO:0000981,Nvec_vc1.1_XM_001623467.3
GO:0003677,Nvec_vc1.1_XM_001623467.3
GO:0003700,Nvec_vc1.1_XM_001623467.3
GO:0005515,Nvec_vc1.1_XM_001623467.3
GO:0043565,Nvec_vc1.1_XM_001623467.3
GO:0006355,Nvec_vc1.1_XM_001623467.3
GO:0010468,Nvec_vc1.1_XM_001623467.3
GO:0000045,Nvec_vc1.1_XM_001623468.3
GO:0045893,Nvec_vc1.1_XM_001623468.3
GO:0005509,Nvec_vc1.1_XM_001623475.3
GO:0042984,Nvec_vc1.1_XM_001623475.3
GO:0016740,Nvec_vc1.1_XM_001623477.3
GO:0016746,Nvec_vc1.1_XM_001623477.3
GO:0016747,Nvec_vc1.1_XM_001623477.3
GO:0046872,Nvec_vc1.1_XM_001623477.3
GO:0061711,Nvec_vc1.1_XM_001623477.3
GO:0002949,Nvec_vc1.1_XM_001623477.3
GO:0006400,Nvec_vc1.1_XM_001623477.3
GO:0008033,Nvec_vc1.1_XM_001623477.3
GO:0070525,Nvec_vc1.1_XM_001623477.3
GO:0008190,Nvec_vc1.1_XM_001623495.3
GO:0006417,Nvec_vc1.1_XM_001623495.3
GO:0017148,Nvec_vc1.1_XM_001623495.3
GO:0045947,Nvec_vc1.1_XM_001623495.3
GO:0005092,Nvec_vc1.1_XM_001623507.3
GO:0005093,Nvec_vc1.1_XM_001623507.3
GO:0005096,Nvec_vc1.1_XM_001623507.3
GO:0007264,Nvec_vc1.1_XM_001623507.3
GO:0015031,Nvec_vc1.1_XM_001623507.3
GO:0016192,Nvec_vc1.1_XM_001623507.3
GO:0050750,Nvec_vc1.1_XM_001623521.3
GO:0006457,Nvec_vc1.1_XM_001623521.3
GO:0004307,Nvec_vc1.1_XM_001623523.3
GO:0016740,Nvec_vc1.1_XM_001623523.3
GO:0016780,Nvec_vc1.1_XM_001623523.3
GO:0006646,Nvec_vc1.1_XM_001623523.3
GO:0008654,Nvec_vc1.1_XM_001623523.3
GO:0005506,Nvec_vc1.1_XM_001623532.3
GO:0016491,Nvec_vc1.1_XM_001623532.3
GO:0016705,Nvec_vc1.1_XM_001623532.3
GO:0031418,Nvec_vc1.1_XM_001623532.3
GO:0046872,Nvec_vc1.1_XM_001623532.3
GO:0051213,Nvec_vc1.1_XM_001623532.3
GO:0000398,Nvec_vc1.1_XM_001623557.3
GO:0006397,Nvec_vc1.1_XM_001623557.3
GO:0008380,Nvec_vc1.1_XM_001623557.3
GO:0017128,Nvec_vc1.1_XM_001623562.3
GO:0017121,Nvec_vc1.1_XM_001623562.3
GO:0004842,Nvec_vc1.1_XM_001623577.3
GO:0008270,Nvec_vc1.1_XM_001623577.3
GO:0016740,Nvec_vc1.1_XM_001623577.3
GO:0031624,Nvec_vc1.1_XM_001623577.3
GO:0046872,Nvec_vc1.1_XM_001623577.3
GO:0061630,Nvec_vc1.1_XM_001623577.3
GO:0000209,Nvec_vc1.1_XM_001623577.3
GO:0006511,Nvec_vc1.1_XM_001623577.3
GO:0016567,Nvec_vc1.1_XM_001623577.3
GO:0032436,Nvec_vc1.1_XM_001623577.3
GO:0005216,Nvec_vc1.1_XM_001623578.3
GO:0005267,Nvec_vc1.1_XM_001623578.3
GO:0015271,Nvec_vc1.1_XM_001623578.3
GO:0022841,Nvec_vc1.1_XM_001623578.3
GO:0006811,Nvec_vc1.1_XM_001623578.3
GO:0030322,Nvec_vc1.1_XM_001623578.3
GO:0034220,Nvec_vc1.1_XM_001623578.3
GO:0071805,Nvec_vc1.1_XM_001623578.3
GO:0098655,Nvec_vc1.1_XM_001623578.3
GO:0098662,Nvec_vc1.1_XM_001623578.3
GO:0046872,Nvec_vc1.1_XM_001623587.3
GO:0045892,Nvec_vc1.1_XM_001623587.3
GO:0038024,Nvec_vc1.1_XM_001623597.3
GO:0006886,Nvec_vc1.1_XM_001623597.3
GO:0006888,Nvec_vc1.1_XM_001623597.3
GO:0007030,Nvec_vc1.1_XM_001623597.3
GO:0015031,Nvec_vc1.1_XM_001623597.3
GO:0016055,Nvec_vc1.1_XM_001623602.3
GO:0030178,Nvec_vc1.1_XM_001623602.3
GO:0060061,Nvec_vc1.1_XM_001623602.3
GO:0005525,Nvec_vc1.1_XM_001623609.3
GO:0035091,Nvec_vc1.1_XM_001623609.3
GO:0070300,Nvec_vc1.1_XM_001623609.3
GO:0045494,Nvec_vc1.1_XM_001623609.3
GO:0006888,Nvec_vc1.1_XM_001623622.3
GO:0048280,Nvec_vc1.1_XM_001623622.3
GO:0000245,Nvec_vc1.1_XM_001623641.3
GO:0000387,Nvec_vc1.1_XM_001623641.3
GO:0016740,Nvec_vc1.1_XM_001623646.3
GO:0016756,Nvec_vc1.1_XM_001623646.3
GO:0046872,Nvec_vc1.1_XM_001623646.3
GO:0010038,Nvec_vc1.1_XM_001623646.3
GO:0010273,Nvec_vc1.1_XM_001623646.3
GO:0046938,Nvec_vc1.1_XM_001623646.3
GO:0098849,Nvec_vc1.1_XM_001623646.3
GO:0016810,Nvec_vc1.1_XM_001623648.3
GO:0005975,Nvec_vc1.1_XM_001623648.3
GO:0016491,Nvec_vc1.1_XM_001623649.3
GO:0016628,Nvec_vc1.1_XM_001623649.3
GO:0050613,Nvec_vc1.1_XM_001623649.3
GO:0006629,Nvec_vc1.1_XM_001623649.3
GO:0006694,Nvec_vc1.1_XM_001623649.3
GO:0006695,Nvec_vc1.1_XM_001623649.3
GO:0008202,Nvec_vc1.1_XM_001623649.3
GO:0016126,Nvec_vc1.1_XM_001623649.3
GO:0045666,Nvec_vc1.1_XM_001623655.3
GO:0000166,Nvec_vc1.1_XM_001623656.3
GO:0003774,Nvec_vc1.1_XM_001623656.3
GO:0003777,Nvec_vc1.1_XM_001623656.3
GO:0005524,Nvec_vc1.1_XM_001623656.3
GO:0008017,Nvec_vc1.1_XM_001623656.3
GO:0016887,Nvec_vc1.1_XM_001623656.3
GO:0007017,Nvec_vc1.1_XM_001623656.3
GO:0007018,Nvec_vc1.1_XM_001623656.3
GO:0000166,Nvec_vc1.1_XM_001623662.3
GO:0003697,Nvec_vc1.1_XM_001623662.3
GO:0004176,Nvec_vc1.1_XM_001623662.3
GO:0004252,Nvec_vc1.1_XM_001623662.3
GO:0005524,Nvec_vc1.1_XM_001623662.3
GO:0008233,Nvec_vc1.1_XM_001623662.3
GO:0008236,Nvec_vc1.1_XM_001623662.3
GO:0016787,Nvec_vc1.1_XM_001623662.3
GO:0016887,Nvec_vc1.1_XM_001623662.3
GO:0006508,Nvec_vc1.1_XM_001623662.3
GO:0006515,Nvec_vc1.1_XM_001623662.3
GO:0007005,Nvec_vc1.1_XM_001623662.3
GO:0030163,Nvec_vc1.1_XM_001623662.3
GO:0051131,Nvec_vc1.1_XM_001623662.3
GO:0016787,Nvec_vc1.1_XM_001623674.3
GO:0035539,Nvec_vc1.1_XM_001623674.3
GO:0006203,Nvec_vc1.1_XM_001623674.3
GO:0015026,Nvec_vc1.1_XM_001623685.3
GO:0030509,Nvec_vc1.1_XM_001623685.3
GO:0015095,Nvec_vc1.1_XM_001623703.3
GO:0015693,Nvec_vc1.1_XM_001623703.3
GO:1903830,Nvec_vc1.1_XM_001623703.3
GO:0046872,Nvec_vc1.1_XM_001623710.2
GO:0006119,Nvec_vc1.1_XM_001623710.2
GO:0006123,Nvec_vc1.1_XM_001623710.2
GO:0008146,Nvec_vc1.1_XM_001623712.3
GO:0008476,Nvec_vc1.1_XM_001623712.3
GO:0016740,Nvec_vc1.1_XM_001623712.3
GO:0003677,Nvec_vc1.1_XM_001623716.3
GO:0030527,Nvec_vc1.1_XM_001623716.3
GO:0046982,Nvec_vc1.1_XM_001623716.3
GO:0005509,Nvec_vc1.1_XM_001623728.3
GO:0016788,Nvec_vc1.1_XM_001623728.3
GO:0050528,Nvec_vc1.1_XM_001623728.3
GO:0009104,Nvec_vc1.1_XM_001623728.3
GO:0050728,Nvec_vc1.1_XM_001623728.3
GO:0022857,Nvec_vc1.1_XM_001623731.3
GO:0042590,Nvec_vc1.1_XM_001623731.3
GO:0055085,Nvec_vc1.1_XM_001623731.3
GO:0002039,Nvec_vc1.1_XM_001623734.3
GO:0003714,Nvec_vc1.1_XM_001623734.3
GO:0016740,Nvec_vc1.1_XM_001623734.3
GO:0017136,Nvec_vc1.1_XM_001623734.3
GO:0046872,Nvec_vc1.1_XM_001623734.3
GO:0046970,Nvec_vc1.1_XM_001623734.3
GO:0070403,Nvec_vc1.1_XM_001623734.3
GO:0006338,Nvec_vc1.1_XM_001623734.3
GO:0045892,Nvec_vc1.1_XM_001623734.3
GO:0003824,Nvec_vc1.1_XM_001623751.3
GO:0016787,Nvec_vc1.1_XM_001623751.3
GO:0047627,Nvec_vc1.1_XM_001623751.3
GO:0006790,Nvec_vc1.1_XM_001623751.3
