"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nvec_vc1.1_XM_001634802.3",89.8348350542098,-0.491592444875563,0.239851704961855,-2.04956827367036,0.0404065790569621,0.122023559600854
"Nvec_vc1.1_XM_048729413.1",9.01932758911862,1.63690763176051,0.703045341800368,2.32831018774506,0.0198956387263796,0.0709354189457479
"Nvec_vc1.1_XM_048728912.1",148.64578565192,-0.000436343972110195,0.19244424862705,-0.00226737860561276,0.99819089516719,0.999365934353685
"Nvec_vc1.1_XM_032384278.2",370.53343065383,0.842241526614398,0.140613947974411,5.98974382518347,2.10171821968923e-09,7.71765605609074e-08
"Nvec_vc1.1_XM_032384172.2",477.499315251714,0.348433993022927,0.163210099542976,2.13488009626009,0.0327708055265912,0.103799798424665
"Nvec_vc1.1_XM_048729415.1",266.988322199892,0.353244925508707,0.173111851316565,2.04055888041274,0.0412946928678483,0.123816809708627
"Nvec_vc1.1_XM_048729416.1",1376.17651275301,0.747880854190878,0.127260315566783,5.87677981828049,4.18324017489653e-09,1.41931363076847e-07
"Nvec_vc1.1_XM_001634805.3",42.6259571831669,-0.744611048253157,0.329480421574048,-2.25995537062834,0.0238240208480584,0.0815075992071701
"Nvec_vc1.1_XM_001634740.3",165.48329349719,-0.256601696748326,0.196347560687542,-1.30687488986262,0.191255205376655,0.370703290663584
"Nvec_vc1.1_XM_048729417.1",858.304248312921,0.507026626374189,0.141150263378676,3.5921054218223,0.000328017094000229,0.00275530616608863
"Nvec_vc1.1_XM_032375922.2",1955.98094382391,-0.342010356926893,0.122632034013272,-2.78891530813131,0.00528848926879738,0.025675240515345
"Nvec_vc1.1_XM_032375910.2",865.562181353527,-0.19568542232481,0.132402771791494,-1.47795563247703,0.139419654095747,0.298047968432038
"Nvec_vc1.1_XM_048729648.1",976.168888826113,0.305602306784286,0.115552258406546,2.64471080875884,0.00817607601785369,0.0359166823874987
"Nvec_vc1.1_XM_048729657.1",43.2695157189903,-0.203986677103678,0.328243362331748,-0.621449511285206,0.534303904229943,0.712776317248225
"Nvec_vc1.1_XM_032375974.2",546.198674859942,-0.179602797517834,0.127448872144363,-1.40921449123846,0.158771754053379,0.32588710321104
"Nvec_vc1.1_XM_001627929.3",438.890259748522,0.35337987803013,0.137614779195219,2.56789190882491,0.0102319055732417,0.042333467144137
"Nvec_vc1.1_XM_032375984.2",9.50989934374861,0.87819887440785,0.652675940885891,1.34553584619015,0.178452253367336,0.353708497443471
"Nvec_vc1.1_XM_001627930.3",1381.2948346567,0.604329046447758,0.154335599262581,3.91568147164528,9.01492056297913e-05,0.000934164006262264
"Nvec_vc1.1_XM_048729664.1",398.465160118411,0.0303007538065718,0.13628468027819,0.222334261963419,0.824053682299147,0.907008109632774
"Nvec_vc1.1_XM_048729660.1",13.478464757209,0.16040316344551,0.551412193682655,0.290895205588841,0.771131468220977,0.876922235585678
"Nvec_vc1.1_XM_032375994.2",226.462585396092,0.183651387672738,0.160934100610499,1.14115894006343,0.253803787563463,0.449676425444831
"Nvec_vc1.1_XM_001627953.3",65.7644355291685,-0.307444208923703,0.254858993089791,-1.20633062697295,0.227690033049773,0.417938617487006
"Nvec_vc1.1_XM_001627932.3",91.42064974459,-0.74669035183421,0.224304343543128,-3.32891615043844,0.000871846479800709,0.00610748782828993
"Nvec_vc1.1_XM_048729482.1",3127.85452824533,-0.186182326925067,0.103311573820179,-1.80214394225695,0.0715227616921166,0.18663346906192
"Nvec_vc1.1_XM_032375913.2",434.505395905591,0.498764372703109,0.149631530000058,3.33328391885664,0.000858273100766413,0.00602895558475813
"Nvec_vc1.1_XM_001627934.3",854.352195293239,0.649623966554486,0.135438389068501,4.79645373089843,1.61499239552448e-06,2.83441752373039e-05
"Nvec_vc1.1_XM_048728975.1",26.039084925557,-0.31882981141662,0.396145287177705,-0.804830504707223,0.420917495919919,0.618193709098424
"Nvec_vc1.1_XM_032375915.2",7.90555792122986,0.477621794119625,0.718587729598726,0.664667339068451,0.506263288336265,0.691238055763505
"Nvec_v1g245805",1873.91155559361,-0.450980986385461,0.124359226844373,-3.62643768242329,0.000287358128036367,0.00248107695456024
"Nvec_vc1.1_XM_001627936.3",78.7691207756847,0.478047443649806,0.241653158800853,1.9782379258852,0.0479018721001899,0.138277801739913
"Nvec_NVE6697",151.496208587273,-0.437166839576632,0.19811787949977,-2.20659962987913,0.0273420428515498,0.0903121536538965
"Nvec_vc1.1_XM_032375966.2",18.3171615608837,-0.0658680728233473,0.494812381790405,-0.133117268781782,0.894100638176872,0.94778143381718
"Nvec_vc1.1_XM_048728569.1",90.1659629956239,-0.2139173205406,0.237763384269046,-0.899706744998789,0.368276332948294,0.570528038155038
"Nvec_vc1.1_XM_001627964.3",184.133789809592,0.474680651168001,0.19644898753241,2.4163048999664,0.015678926141259,0.0590465952506492
"Nvec_vc1.1_XM_001627939.3",1331.55767344703,0.917944049482003,0.105913574888152,8.66691593076131,4.43982537568152e-18,7.60191030894307e-16
"Nvec_vc1.1_XM_032375976.2",3143.0470325477,-0.0584392170940598,0.115800511247125,-0.504654223584102,0.613801717996637,0.771838624893295
"Nvec_vc1.1_XM_001627940.3",87.9751175104041,-0.384157156801244,0.238188307210278,-1.6128296191387,0.10678152925276,0.246851509440118
"Nvec_vc1.1_XM_032375978.2",57.3891292155598,-0.208130921372919,0.268501506584601,-0.775157368837107,0.438246675581258,0.633285799600983
"Nvec_vc1.1_XM_001627966.3",1787.1330133359,0.142653326936284,0.129431438829482,1.10215360523204,0.270394898005087,0.468423774556915
"Nvec_vc1.1_XM_032375979.2",49.4239163669622,-0.15563030029422,0.293278857714158,-0.530656391351279,0.595656910586815,0.759200900925375
"Nvec_vc1.1_XM_048729138.1",14.6025115352499,0.529521259271868,0.545088197523417,0.971441432189731,0.331328504912017,0.534664354501858
"Nvec_vc1.1_XM_001623178.3",78.3032357212672,0.187163737829113,0.246421275589018,0.759527509878102,0.447537064098612,0.640799617741352
"Nvec_vc1.1_XM_032370270.2",424.140013815785,0.0482860478751252,0.138755534425531,0.347993671568035,0.72784493618181,0.848576142935641
"Nvec_vc1.1_XM_032370272.2",348.745998546689,-0.291454902357565,0.187369417161548,-1.55550946772854,0.119824781491188,0.268295905521923
"Nvec_vc1.1_XM_048728773.1",539.62698307178,0.621527993293637,0.126802188502488,4.90155572734016,9.50806691671266e-07,1.79265410177457e-05
"Nvec_vc1.1_XM_032370261.2",20.4102854825963,0.499481895349141,0.459715641945115,1.08650184978647,0.27725702297339,0.475828632084285
"Nvec_vc1.1_XM_048728776.1",1143.59032613635,0.19039538826181,0.153755151870765,1.23830249552771,0.21560391883102,0.40258276753573
"Nvec_vc1.1_XM_032370263.2",76.504472266681,0.275529418885775,0.297383620524852,0.926511750712744,0.35418009328083,0.556952357278964
"Nvec_vc1.1_XM_032370267.2",6.39060069069416,-0.359215112376256,0.770562945665286,-0.466172315184606,0.641092164131819,0.792212979309372
"Nvec_vc1.1_XM_048729490.1",145.902235423226,-0.0959160570453482,0.183237350460022,-0.52345254286066,0.600659368007666,0.763264514490238
"Nvec_vc1.1_XM_048729495.1",166.771566552491,-0.807769751265002,0.21714606708757,-3.71993728506834,0.000199272253577697,0.00183044938025064
"Nvec_v1g237606",245.149854879593,-1.56566193687746,0.171550597611579,-9.12653152291776,7.07290220664731e-20,1.48783549989831e-17
"Nvec_vc1.1_XM_032370269.2",417.794004298918,0.771656433966856,0.154769019794963,4.98585850701349,6.16872783171756e-07,1.23416463752773e-05
"Nvec_vc1.1_XM_001623768.3",24.9861976510573,-0.985273690146869,0.417353713859352,-2.36076416101788,0.0182373244771908,0.0662745811763658
"Nvec_vc1.1_XM_001623759.3",22.6350869774639,-0.589948939113007,0.466492117974223,-1.26464931856706,0.205997065338206,0.389734907761157
"Nvec_vc1.1_XM_048729497.1",18.0477487993035,-0.796696490113081,0.530743932724585,-1.50109391929027,0.133331271357072,0.288848458251124
"Nvec_vc1.1_XM_001623766.3",28.1175254514226,0.300038497401249,0.383906561736285,0.78154042495203,0.434484710408914,0.629960095387797
"Nvec_vc1.1_XM_032370917.2",12.6016985798881,0.116976055205284,0.559098318005768,0.209222692034779,0.834274398731604,0.912760277128938
"Nvec_vc1.1_XM_001623756.3",261.137580521737,0.373811491298805,0.154641493799577,2.41727806757533,0.0156370663961583,0.0589794576545675
"Nvec_NVE15615",700.63173024871,-0.497720131143596,0.135778173327767,-3.66568586794953,0.000246676573504387,0.0021776454105828
"Nvec_vc1.1_XM_001623755.3",160.272317349098,-0.92771977616962,0.183204753117464,-5.06384119616592,4.10891965219963e-07,8.50968240205901e-06
"Nvec_vc1.1_XM_048729112.1",15.2107133084684,-0.671728674154126,0.506445706191509,-1.32635871119444,0.184720908192049,0.361175856211382
"Nvec_vc1.1_XM_032370915.2",862.36214759421,0.434271810446117,0.116612380539558,3.72406264615103,0.000196042245235872,0.00180759052041215
"Nvec_vc1.1_XM_001623763.3",423.846599499576,0.265077357818268,0.143415789764945,1.84831362190121,0.0645569862668355,0.172899531243935
"Nvec_vc1.1_XM_001623754.3",16.221971898938,-0.36876897561313,0.484457768919419,-0.761199425980241,0.446537961064299,0.640240650114099
"Nvec_vc1.1_XM_001623762.3",71.6895197549706,0.159678563825562,0.283546219598473,0.563148272798985,0.573333922747085,0.742902324221298
"Nvec_vc1.1_XM_032370936.2",2896.12279972333,0.0679107747982063,0.108488850760326,0.625970081923306,0.531334565122921,0.710516047394535
"Nvec_vc1.1_XM_048728915.1",747.850825805603,-0.175903206637652,0.119916169433187,-1.46688480351817,0.142407395116031,0.302502725488106
"Nvec_vc1.1_XM_001623752.3",8.26294778692365,-0.0164508788618967,0.707861926567711,-0.0232402368943106,0.981458642865425,0.991219376967996
"Nvec_vc1.1_XM_032375115.2",7.92776378651519,0.378666858497705,0.741274536506564,0.510832140926173,0.609468601135164,0.768687379161909
"Nvec_vc1.1_XM_001627340.3",563.507860258745,0.409391079568193,0.124709595727101,3.28275524574751,0.00102797875467172,0.00696593978948048
"Nvec_vc1.1_XM_048728542.1",1968.10298505592,0.262728078055679,0.101273233004641,2.59424993417202,0.00947975460482942,0.0400137766759562
